koi_period,koi_duration,koi_depth,koi_prad,koi_snr,koi_disposition
120.938669,8.818,782.1,2.32,15.0,CANDIDATE
42.070868,1.293,386.2,1.82,5.7,FALSE POSITIVE
37.3683802,2.8,206.6,10.58,8.8,FALSE POSITIVE
46.969389,1.944,1875.0,7.45,7.1,CANDIDATE
14.0019064,4.257,376.1,17.96,11.6,CANDIDATE
15.9961296,1.656,500.7,1.71,10.7,CANDIDATE
7.62210397,1.902,146.1,3.8,9.2,CANDIDATE
0.9886684,2.023,126.6,3.18,8.7,CANDIDATE
3.34465934,10.796,57.6,1.17,24.3,FALSE POSITIVE
14.5555096,2.07,725.0,2.03,8.1,CANDIDATE
114.12716,1.719,974.0,2.76,6.3,CANDIDATE
17.0497376,3.271,478.6,45.89,6.4,CANDIDATE
13.0366377,3.184,154.6,2.23,15.4,FALSE POSITIVE
2.64181261,2.127,70.0,0.59,12.7,CANDIDATE
72.782432,3.726,245.8,11.19,8.5,CANDIDATE
10.552241908,2.7355,954.0,1.75,12.3,CANDIDATE
37.537859,6.513,269.0,1.77,8.2,CANDIDATE
0.864651455,3.461,67.7,0.69,16.5,FALSE POSITIVE
74.624063,8.881,346.9,1.75,11.0,CANDIDATE
25.4805211,10.701,159.0,1.25,17.7,FALSE POSITIVE
7.1091096,10.67,156.7,1.08,13.0,FALSE POSITIVE
62.134919,8.711,147.5,6.71,10.6,CONFIRMED
1.667482003,1.5931,545.5,15.15,50.2,FALSE POSITIVE
5.29730786,4.02,190.8,1.49,13.1,FALSE POSITIVE
21.9578446,1.038,96.6,0.78,6.7,CANDIDATE
77.395279,5.26,437.0,6.16,7.9,FALSE POSITIVE
107.904526,2.053,249.4,1.26,6.1,CANDIDATE
42.093314,4.649,886.0,2.19,7.4,FALSE POSITIVE
3.1318392,1.632,159.9,1.5,6.0,CANDIDATE
82.508054,3.806,351.9,14.04,11.4,CANDIDATE
113.083522,10.315,130.7,1.59,13.0,CANDIDATE
1.23138339,3.943,72.7,0.82,21.0,FALSE POSITIVE
7.2269859,14.241,160.3,0.79,26.2,FALSE POSITIVE
1.50650036,2.762,45.4,0.81,15.0,FALSE POSITIVE
34.0269868,1.586,361.7,1.57,6.2,CANDIDATE
96.16705,2.775,270.7,1.15,7.2,CANDIDATE
95.254421,3.379,465.4,2.2,6.1,FALSE POSITIVE
17.634272,1.387,76.7,1.69,9.7,CANDIDATE
0.745086745,4.29,270.0,1.29,61.4,FALSE POSITIVE
30.561533,2.227,585.7,1.53,6.9,CANDIDATE
6.10968225,5.735,60.3,0.79,18.6,CONFIRMED
11.8045536,3.195,128.9,0.94,7.0,FALSE POSITIVE
56.648588,4.534,648.9,2.19,11.8,CANDIDATE
53.554546,5.533,127.6,3.1,8.9,CANDIDATE
3.1748772,7.089,1741.0,8.8,98.6,FALSE POSITIVE
119.079642,16.268,422.5,17.89,18.0,CANDIDATE
20.5858591,3.069,260.2,1.31,6.6,CANDIDATE
113.573945,3.007,249.6,3.45,7.8,CANDIDATE
57.7749373,4.731,283.6,1.85,10.4,CANDIDATE
1.20608769,2.2272,1660.6,44.46,66.9,FALSE POSITIVE
4.09513876,2.462,181.7,1.75,11.6,CONFIRMED
81.704814,1.468,297.0,1.65,5.8,CANDIDATE
0.779615874,3.932,81.5,0.83,22.0,FALSE POSITIVE
113.556471,2.383,278.7,6.76,7.6,FALSE POSITIVE
7.77710639,3.418,77.4,0.73,10.6,CANDIDATE
1.33261458,5.161,1335.3,3.65,17.5,FALSE POSITIVE
27.285315,7.47,396.5,2.19,9.6,CANDIDATE
105.895315,2.581,1227.0,2.69,7.0,FALSE POSITIVE
61.224558,4.103,544.2,2.76,9.7,FALSE POSITIVE
8.48039,6.134,133.7,1.23,12.0,FALSE POSITIVE
72.0153825,2.548,177.7,6.94,6.8,FALSE POSITIVE
21.12752693,2.253,51.8,20.93,18.4,FALSE POSITIVE
23.9341825,1.607,228.1,1.03,6.5,FALSE POSITIVE
87.775799,1.862,450.0,2.44,6.3,FALSE POSITIVE
97.5137491,2.655,279.8,5.27,9.1,CANDIDATE
17.168095,13.04,143.1,4.81,8.1,CANDIDATE
124.091252,2.172,281.4,1.3,5.7,FALSE POSITIVE
9.011888,4.167,987.6,7.04,15.5,CANDIDATE
65.3558881,2.165,1158.0,2.61,9.6,CANDIDATE
1.33255577,4.282,126.5,0.97,15.4,FALSE POSITIVE
1.33259275,4.014,79.1,0.97,15.9,FALSE POSITIVE
36.6092739,1.835,1102.0,52.42,7.6,FALSE POSITIVE
39.399926,5.729,341.4,1.52,9.4,CANDIDATE
81.871309,1.606,98.2,1.12,5.4,FALSE POSITIVE
0.566805859,3.835,61.1,1.25,21.5,FALSE POSITIVE
126.586058,5.41,124.9,1.54,10.5,CANDIDATE
2.7200197,1.874,869.0,1.53,8.5,CANDIDATE
18.347081,2.825,1126.6,5.65,11.6,CANDIDATE
57.140035,5.684,1567.0,5.78,7.2,CANDIDATE
31.707574649,7.6771,787.3,2.96,5.5,CANDIDATE
9.3589254,3.169,1527.0,17.37,8.9,CANDIDATE
4.15472242,1.791,2243.0,23.47,19.7,CANDIDATE
1.3274511,3.465,123.6,0.66,16.6,FALSE POSITIVE
87.565484,2.527,396.0,2.12,6.7,CANDIDATE
4.99471597,3.44,53.0,2.2,14.1,FALSE POSITIVE
21.7997515,4.756,109.5,1.01,8.7,CANDIDATE
54.595746,2.21,135.8,2.0,8.7,CANDIDATE
22.0495604,3.428,134.5,1.9,15.4,FALSE POSITIVE
48.8130123,1.538,702.0,2.95,8.8,CANDIDATE
116.301793,2.253,649.0,2.18,6.3,FALSE POSITIVE
24.5002702,4.079,153.5,0.73,13.3,FALSE POSITIVE
114.734287,3.724,242.9,1.1,6.7,FALSE POSITIVE
49.873958,1.351,562.0,1.5,5.7,FALSE POSITIVE
29.9371143,4.435,194.3,1.19,11.6,CANDIDATE
33.3037881,3.003,272.4,1.14,8.1,CANDIDATE
50.550788,2.353,154.5,5.0,7.9,CANDIDATE
93.359737,5.397,38.3,1.05,8.1,CANDIDATE
84.934357,3.169,129.7,1.6,5.9,CANDIDATE
48.9200563,2.295,333.9,1.71,7.0,FALSE POSITIVE
116.454312,15.826,2125.3,3.33,30.0,CANDIDATE
24.9093027,3.8,332.6,1.32,10.4,CANDIDATE
12.71368909,1.875,192.2,1.09,9.8,FALSE POSITIVE
1.391716834,1.421,41.0,36.19,9.7,FALSE POSITIVE
1.80774253,2.637,592.6,5.29,15.1,FALSE POSITIVE
28.7369766,1.586,525.0,1.95,5.5,FALSE POSITIVE
2.45649061,2.844,287.8,14.14,21.0,FALSE POSITIVE
40.0389613,1.711,109.4,0.95,5.7,FALSE POSITIVE
28.406342,2.598,223.6,1.41,5.4,CANDIDATE
80.519237,4.044,92.5,1.08,7.2,FALSE POSITIVE
113.993156,7.721,69.7,2.23,15.6,CANDIDATE
2.79123954,2.843,154.8,2.22,25.3,FALSE POSITIVE
44.637111,5.868,282.5,1.28,9.4,FALSE POSITIVE
102.493119,2.814,636.1,2.7,8.3,CANDIDATE
6.13292733,1.561,58.7,1.56,10.0,CANDIDATE
12.63063129,2.212,300.8,1.37,9.5,CANDIDATE
137.396194,17.61,155.4,3.38,13.2,CANDIDATE
104.198102,3.2,652.2,5.13,8.9,CANDIDATE
74.833577,3.247,86.4,1.68,6.4,CANDIDATE
8.5852872,2.834,1406.0,3.02,11.0,CANDIDATE
102.100752,2.009,194.2,2.63,5.2,CANDIDATE
6.263491873,0.8513,2829.0,6.46,35.1,CANDIDATE
15.4032765,3.246,253.0,1.32,9.2,FALSE POSITIVE
7.58062893,3.484,86.1,0.97,10.9,CANDIDATE
61.0011095,1.049,408.0,2.55,4.6,FALSE POSITIVE
0.66062715,4.56,248.5,26.13,7.8,FALSE POSITIVE
96.120478,1.125,285.4,2.08,6.0,FALSE POSITIVE
9.63647672,2.999,47.6,2.02,11.1,FALSE POSITIVE
45.680876,2.293,350.3,14.5,3.7,FALSE POSITIVE
43.169798,9.686,120.8,1.47,6.9,FALSE POSITIVE
76.37924,0.645,276.3,1.73,5.7,CANDIDATE
58.669218,3.712,169.4,1.28,10.0,CANDIDATE
61.611129,14.96,82.9,1.29,22.0,CANDIDATE
85.5692223,4.954,539.2,6.85,18.2,FALSE POSITIVE
7.07987663,2.589,309.8,1.36,10.0,CANDIDATE
91.240335,2.314,206.1,1.75,5.7,CANDIDATE
89.366114,3.945,494.0,1.97,6.3,CANDIDATE
37.6259039,3.91,411.0,1.81,11.7,CANDIDATE
41.9934673,3.226,293.7,1.56,9.4,CANDIDATE
94.67782,2.215,287.0,1.46,5.9,CANDIDATE
93.006,2.461,125.4,1.97,6.7,CANDIDATE
19.3854894,1.031,4560.0,6.13,2.7,CANDIDATE
105.053389,1.988,176.7,1.52,5.8,CANDIDATE
24.7967294,4.278,970.5,3.14,13.8,CANDIDATE
125.277815,4.442,432.3,15.75,11.0,CANDIDATE
27.2020672,1.811,180.3,1.87,8.7,CANDIDATE
40.7282314,13.677,221.8,4.58,19.4,CANDIDATE
109.43946,3.801,187.1,1.0,7.3,CANDIDATE
73.908995,3.916,100.5,0.94,7.0,CANDIDATE
32.4185265,5.154,110.7,1.62,7.9,CANDIDATE
2.61594288,6.45,72.1,0.92,13.4,FALSE POSITIVE
1.686009643,1.1818,390.4,1.81,48.5,FALSE POSITIVE
32.033211,5.289,71.3,0.85,9.2,CANDIDATE
43.3975622,3.908,585.3,1.69,8.6,CANDIDATE
22.2659599,4.816,61.3,1.18,8.3,CANDIDATE
21.512259,4.337,131.3,1.13,7.1,CANDIDATE
22.8631517,1.659,103.3,4.84,8.5,CANDIDATE
97.942437,2.575,100.2,2.29,7.8,CANDIDATE
8.34410791,1.606,255.2,1.75,9.9,FALSE POSITIVE
4.76815507,2.115,61.0,0.49,9.2,CANDIDATE
37.7935113,1.718,67.2,0.89,6.9,CANDIDATE
8.67237968,2.826,99.1,0.87,12.3,CANDIDATE
35.9216912,0.585,221.3,1.38,5.6,CANDIDATE
102.300622,4.473,781.2,35.36,13.0,CANDIDATE
22.7783121,1.037,155.6,1.89,7.3,CANDIDATE
114.406187,4.92,1306.0,2.42,11.4,CANDIDATE
132.114,2.514,216.8,0.75,5.7,CANDIDATE
9.8788502,2.951,454.7,2.64,13.4,CONFIRMED
88.523517,7.22,828.0,1.6,7.7,CANDIDATE
134.35872,13.3,75.2,1.27,16.5,CANDIDATE
111.149082,2.911,394.2,1.87,5.9,CANDIDATE
9.8338474,14.585,57.6,0.98,23.8,FALSE POSITIVE
37.959659,2.793,287.9,1.41,6.9,CANDIDATE
11.8307724,8.791,136.0,1.16,12.4,CANDIDATE
33.814176,7.69,222.6,1.49,8.1,CANDIDATE
16.2957847,5.16,409.8,2.13,14.2,CANDIDATE
58.92565,14.56,44.7,1.5,5.3,CANDIDATE
19.2405821,4.99,207.4,1.19,9.0,CANDIDATE
28.684308,4.64,282.3,1.35,9.1,CANDIDATE
61.569765,9.75,298.3,2.44,10.9,CONFIRMED
58.940569,4.769,570.3,2.48,9.2,CANDIDATE
14.1502311,1.503,208.1,0.74,9.3,CANDIDATE
1.71029474,2.946,158.9,1.04,14.5,FALSE POSITIVE
31.8245304,4.17,79.0,0.8,7.7,CONFIRMED
12.008552,4.613,76.6,2.08,11.8,CANDIDATE
10.4314847,2.09,59.1,0.77,9.6,CANDIDATE
47.5571352,1.708,339.0,1.85,6.7,CANDIDATE
27.2497521,11.609,102.0,4.49,14.6,CANDIDATE
16.9972894,2.585,225.0,3.14,11.1,CANDIDATE
88.433122,2.392,120.4,1.7,4.0,CANDIDATE
5.34264143,2.453,691.3,1.72,19.9,CONFIRMED
1.645319649,1.635,1082.0,2.46,11.8,CANDIDATE
2.02487934,1.621,145.8,1.0,7.7,FALSE POSITIVE
15.3573445,1.634,117.1,1.42,9.6,CANDIDATE
5.71668787,1.97,431.7,1.92,11.8,CONFIRMED
51.1658019,4.637,259.2,1.51,12.2,CONFIRMED
12.4249559,16.332,110.4,0.88,17.6,FALSE POSITIVE
12.427135,12.81,32.5,1.05,4.2,FALSE POSITIVE
77.792718,6.08,287.9,2.17,9.1,CANDIDATE
5.288547653,3.2646,2185.3,55.28,218.9,CANDIDATE
25.9522913,10.977,557.8,2.03,14.0,FALSE POSITIVE
8.58599537,2.4078,818.0,39.03,36.9,FALSE POSITIVE
126.505657,8.836,95.5,1.51,3.7,CANDIDATE
0.730964241,2.483,44.0,0.99,28.7,FALSE POSITIVE
117.684591,2.219,134.6,1.52,5.3,CANDIDATE
46.245164,5.663,492.1,2.46,15.5,CANDIDATE
9.7043379,3.515,129.0,1.19,8.6,CANDIDATE
34.775371,2.93,38.8,0.67,5.7,CANDIDATE
0.306702491,0.9074,138.8,0.93,21.9,CANDIDATE
12.7713826,3.347,141.8,1.26,8.0,CANDIDATE
1.444486083,1.437,980.7,1.73,12.0,CANDIDATE
5.99273265,2.6502,69.8,0.91,19.2,CONFIRMED
5.10110666,2.657,65.1,0.85,19.5,CONFIRMED
11.6089351,2.957,199.6,46.44,8.7,CANDIDATE
14.2378417,4.86,193.0,1.1,10.5,CANDIDATE
10.8206034,2.848,116.7,1.19,7.3,CANDIDATE
4.944927575,3.4648,1028.7,19.43,62.5,FALSE POSITIVE
10.2090268,6.264,36.7,0.92,9.8,CANDIDATE
7.035518449,3.5286,2139.0,24.91,91.5,FALSE POSITIVE
54.2916336,3.364,97.8,1.67,7.9,CANDIDATE
0.579516759,1.342,27.0,0.6,9.8,FALSE POSITIVE
16.2480865,8.232,438.7,2.38,21.1,FALSE POSITIVE
131.68018,14.73,2067.0,5.96,9.2,FALSE POSITIVE
37.8404232,6.408,232.6,1.76,23.7,CANDIDATE
32.0273169,5.144,161.7,1.14,8.8,CANDIDATE
8.75630628,2.852,81.9,1.12,9.8,CANDIDATE
9.6183111,4.215,25.0,0.85,11.9,CANDIDATE
12.4250319,1.4446,29.5,0.89,2.7,FALSE POSITIVE
17.3695112,4.012,314.0,1.45,8.6,CANDIDATE
17.8693759,6.886,63.0,0.81,9.8,CANDIDATE
17.236085,4.209,330.0,1.98,10.4,CANDIDATE
12.4297161,15.078,192.7,1.26,13.3,FALSE POSITIVE
12.4288476,16.43,165.4,1.12,15.2,FALSE POSITIVE
9.6550473,2.752,313.1,1.45,12.2,CANDIDATE
10.0046881,2.389,50.6,1.9,8.3,FALSE POSITIVE
8.65315602,2.627,417.5,1.37,13.6,FALSE POSITIVE
0.953734449,1.7616,1240.4,47.65,120.5,FALSE POSITIVE
0.518071538,1.7865,2195.5,42.1,152.1,FALSE POSITIVE
2.151214629,2.226,332.6,14.54,28.5,FALSE POSITIVE
12.7143635,3.101,524.8,2.2,9.9,CANDIDATE
80.4103783,3.487,591.4,4.93,14.0,CANDIDATE
1.93188768,1.087,37.8,0.57,8.8,CANDIDATE
5.2449156,8.367,35.5,0.52,11.7,CANDIDATE
4.426942241,1.6116,2896.6,5.43,68.9,FALSE POSITIVE
4.66185924,3.164,49.3,1.16,15.8,CANDIDATE
90.097375,12.697,282.6,1.7,11.5,CANDIDATE
7.72966941,2.091,426.7,2.1,8.4,CANDIDATE
87.707513,2.184,578.0,1.72,7.1,CANDIDATE
5.1117547,3.281,267.8,2.81,12.1,CONFIRMED
9.6310258,5.255,297.2,2.9,12.7,CONFIRMED
101.889228,2.71,80.9,1.43,8.5,FALSE POSITIVE
8.97377221,2.135,106.5,2.96,9.4,CANDIDATE
41.86539723,6.663,4309.3,31.14,103.4,FALSE POSITIVE
1.28619671,1.114,137.2,1.27,5.9,FALSE POSITIVE
0.562273947,3.1572,67.0,0.73,52.4,FALSE POSITIVE
24.8434837,4.8,217.4,1.58,14.2,CANDIDATE
7.7016694,10.898,155.7,4.44,17.8,CANDIDATE
117.634213,3.82,253.1,3.78,8.7,FALSE POSITIVE
0.933753371,4.438,47.3,1.44,19.8,FALSE POSITIVE
4.67250377,4.441,79.6,1.11,13.8,CANDIDATE
2.03746414,2.895,138.8,1.12,14.1,FALSE POSITIVE
21.9711574,5.012,178.1,1.32,7.8,CANDIDATE
1.54287434,1.1121,401.4,1.05,20.7,CANDIDATE
94.38163,11.87,91.2,2.04,7.5,FALSE POSITIVE
7.5844241,3.918,1005.0,5.83,23.8,CONFIRMED
7.07394528,2.319,228.3,0.84,9.5,CANDIDATE
14.516741,2.706,227.2,1.45,10.1,CANDIDATE
20.5718107,3.399,379.0,1.34,13.0,CANDIDATE
11.867172,4.815,595.6,4.03,13.4,CANDIDATE
12.4970599,3.877,180.0,1.44,10.6,CANDIDATE
7.384681,3.548,142.8,1.22,10.6,FALSE POSITIVE
21.0907909,4.751,417.6,1.88,19.7,CONFIRMED
6.256352128,2.3512,3289.3,30.76,120.4,FALSE POSITIVE
16.17803,5.18,449.0,2.25,6.0,CONFIRMED
36.5521313,2.481,282.9,0.9,7.7,FALSE POSITIVE
4.08029328,2.8343,1128.4,2.92,43.1,FALSE POSITIVE
104.3519624,3.695,243.8,1.39,15.8,CONFIRMED
6.06330298,3.275,200.7,1.64,13.1,CANDIDATE
86.431871,7.374,415.1,2.85,11.2,CANDIDATE
26.1152887,12.54,70.0,2.38,10.6,CANDIDATE
11.83271013,6.152,176.3,1.17,12.7,FALSE POSITIVE
32.669962587,3.581,365.4,1.37,6.2,FALSE POSITIVE
117.934158,9.25,187.5,3.76,12.9,FALSE POSITIVE
5.09112124,2.159,115.1,3.58,11.4,FALSE POSITIVE
0.579108481,1.659,68.4,0.42,9.3,FALSE POSITIVE
1.27620899,2.169,186.2,1.46,11.4,FALSE POSITIVE
2.027383251,1.5528,3856.2,31.12,126.1,FALSE POSITIVE
19.672324,4.812,649.9,4.07,20.6,CONFIRMED
32.657035,5.953,620.4,3.73,17.9,CONFIRMED
7.3138454,2.273,247.7,2.73,9.2,CANDIDATE
6.70995253,2.297,86.0,1.1,9.8,FALSE POSITIVE
0.503199724,1.117,275.6,1.06,10.1,FALSE POSITIVE
4.768540307,0.9938,347.6,1.84,4.0,FALSE POSITIVE
11.1619384,5.195,124.4,1.97,13.4,CANDIDATE
2.38793696,17.302,114.3,25.56,41.7,FALSE POSITIVE
78.86684,4.5,86.1,1.3,4.8,CANDIDATE
2.881338104,3.5943,2533.7,31.58,111.3,FALSE POSITIVE
7.73590441,4.4389,465.3,21.3,59.5,FALSE POSITIVE
28.8672107,3.782,347.1,1.51,12.0,CANDIDATE
112.317402,3.471,182.4,1.77,7.8,CANDIDATE
9.13315062,2.1557,231.2,1.48,23.0,CANDIDATE
98.1020983,1.225,184.4,1.97,6.9,FALSE POSITIVE
57.132855,4.958,414.1,1.81,11.0,CANDIDATE
28.2251049,2.354,201.3,1.59,8.9,CANDIDATE
95.906433,4.08,836.2,2.17,11.0,CANDIDATE
11.4132144,2.371,76.4,1.03,10.4,FALSE POSITIVE
35.502865,8.149,115.9,2.18,11.0,CANDIDATE
66.789347,4.08,358.5,2.07,9.5,CANDIDATE
19.7959731,5.342,334.0,3.47,16.6,FALSE POSITIVE
29.5126153,6.314,188.2,1.84,9.4,CANDIDATE
12.2064304,2.407,1337.2,5.41,16.2,CONFIRMED
6.6513189,2.135,1058.4,4.81,15.3,CONFIRMED
117.761,3.454,53.9,0.62,7.1,CANDIDATE
46.331703,4.514,299.9,1.39,9.4,CANDIDATE
0.766691517,1.2638,244.0,1.22,29.5,CONFIRMED
5.2438528,10.539,135.8,1.11,17.8,FALSE POSITIVE
7.1931193,2.935,125.6,1.12,10.7,CANDIDATE
8.4803048,7.5348,2672.9,4.13,70.1,FALSE POSITIVE
9.93443795,8.098,2750.0,35.54,92.8,FALSE POSITIVE
2.173552528,1.6107,3026.0,23.51,35.9,FALSE POSITIVE
47.7439509,2.99,96.9,1.74,15.0,CANDIDATE
4.57834367,3.987,140.7,1.44,11.4,CANDIDATE
12.654896,4.325,100.6,1.02,10.4,CANDIDATE
131.258668,4.89,153.0,1.59,8.5,CANDIDATE
92.552007,2.135,282.6,2.1,7.3,CANDIDATE
75.072964,9.21,74.3,1.09,7.1,CANDIDATE
0.779609509,4.013,88.5,1.07,21.0,FALSE POSITIVE
31.8134892,1.422,234.2,1.18,5.2,CANDIDATE
115.230655,17.735,164.4,4.02,21.3,CANDIDATE
106.25976,6.101,354.0,1.5,7.7,CANDIDATE
18.0811429,4.44,71.2,0.75,5.7,CANDIDATE
20.9569985,3.493,1917.9,2.38,22.7,CONFIRMED
1.247121237,9.363,966.7,18.39,92.1,FALSE POSITIVE
0.70914232,1.936,2560.0,7.27,2.6,FALSE POSITIVE
0.978362973,1.206,37.1,1.04,15.9,FALSE POSITIVE
13.0327301,3.902,242.3,1.64,11.1,CANDIDATE
37.6333868,4.49,1661.7,2.25,18.6,CONFIRMED
31.9533679,8.424,106.1,1.65,15.2,CANDIDATE
67.8766605,2.598,389.2,1.92,9.1,CANDIDATE
15.0367776,3.042,503.5,8.02,10.8,FALSE POSITIVE
25.0901574,8.273,37.7,1.35,12.1,CANDIDATE
12.25384348,2.373,147.7,1.0,12.3,CONFIRMED
86.723653,4.852,241.0,1.43,9.4,CANDIDATE
37.32030954,6.9616,4325.0,36.96,171.3,FALSE POSITIVE
36.566324,4.832,2943.0,15.41,8.1,CANDIDATE
20.5736113,11.222,76.0,3.86,12.3,CANDIDATE
0.566801886,5.733,5.9,0.54,16.3,FALSE POSITIVE
6.5583706,3.286,136.0,39.06,18.1,FALSE POSITIVE
73.26417,5.54,38.4,1.32,3.0,FALSE POSITIVE
11.3220104,5.86,17.1,0.91,8.1,CONFIRMED
0.705891195,5.281,15.0,1.0,32.9,FALSE POSITIVE
121.70747,1.37,98.2,3.02,6.9,FALSE POSITIVE
3.88258905,2.741,57.8,0.78,13.2,FALSE POSITIVE
135.57186,9.94,41.2,0.83,5.7,FALSE POSITIVE
0.954388314,6.26,57.2,2.27,56.3,CANDIDATE
1.039046871,1.689,24.4,0.48,9.3,FALSE POSITIVE
0.607538435,5.549,34.9,1.34,30.4,FALSE POSITIVE
0.98762513,1.127,28.6,1.14,14.8,FALSE POSITIVE
66.713573,4.487,63.9,0.98,6.7,FALSE POSITIVE
135.223193,8.989,56.3,0.92,8.9,FALSE POSITIVE
27.6775212,2.513,293.9,23.04,12.3,FALSE POSITIVE
35.2340413,11.874,465.5,2.21,14.7,FALSE POSITIVE
20.9794338,3.762,2388.2,24.76,32.2,FALSE POSITIVE
15.6937855,5.149,367.7,1.99,14.2,FALSE POSITIVE
5.77451117,3.752,156.3,1.87,11.2,CANDIDATE
63.571688,6.01,591.0,2.14,5.4,FALSE POSITIVE
124.922516,11.942,498.7,3.37,24.4,CONFIRMED
3.72277264,15.869,1114.6,22.78,58.1,FALSE POSITIVE
10.42360821,5.404,878.3,1.67,18.7,FALSE POSITIVE
10.1384691,4.026,92.8,0.74,9.1,CANDIDATE
85.517344,9.331,270.2,3.04,12.9,CONFIRMED
0.761119678,1.43,1112.0,27.81,9.7,FALSE POSITIVE
8.6040858,3.01,87.6,0.94,6.4,CANDIDATE
26.2402438,3.024,174.0,1.16,7.9,FALSE POSITIVE
10.738427243,2.3544,1684.2,6.96,112.8,FALSE POSITIVE
65.415183,4.224,417.1,1.31,8.9,CANDIDATE
72.28198,2.478,1265.0,13.11,5.4,CANDIDATE
1.428766771,3.9753,92.2,1.01,3.6,FALSE POSITIVE
14.5567427,1.421,185.1,1.38,8.9,FALSE POSITIVE
0.622303871,1.84,80.9,0.77,9.9,FALSE POSITIVE
23.3924063,3.416,62.3,0.84,8.1,FALSE POSITIVE
75.906736,11.64,26.9,0.63,9.2,CANDIDATE
2.15888911,1.791,102.4,0.72,9.9,CANDIDATE
17.5806026,4.17,138.8,1.87,8.4,CANDIDATE
2.71772323,3.22,70.3,0.72,9.3,CANDIDATE
3.04459739,7.638,66.1,0.62,18.2,FALSE POSITIVE
23.9830523,8.77,83.2,1.17,11.3,CANDIDATE
1.219049953,1.477,53.5,2.48,10.1,FALSE POSITIVE
134.413808,13.907,206.1,1.69,12.5,CANDIDATE
1.20693963,6.881,20.0,0.97,24.3,FALSE POSITIVE
41.81145,2.208,302.0,1.4,5.9,FALSE POSITIVE
1.032967155,1.17,127.3,21.22,8.3,FALSE POSITIVE
11.8187288,4.017,249.0,2.09,10.3,CANDIDATE
5.78901936,3.102,110.3,0.78,7.8,CANDIDATE
0.968065631,1.772,92.5,0.68,14.0,FALSE POSITIVE
0.824181335,2.4864,224.7,18.2,40.2,FALSE POSITIVE
2.45261841,1.9,85.5,0.69,8.8,FALSE POSITIVE
6.33342309,3.46,123.3,7.62,7.5,CANDIDATE
5.522479,2.666,33.1,0.76,8.6,CANDIDATE
0.706423768,1.0597,46.1,1.16,15.9,FALSE POSITIVE
9.4588054,3.66,270.0,1.78,8.6,CANDIDATE
25.9534494,6.001,528.9,2.06,10.5,FALSE POSITIVE
3.49550335,3.799,60.9,0.66,9.6,FALSE POSITIVE
71.008017,5.395,170.2,1.11,6.6,CANDIDATE
0.634131057,2.851,27.1,0.58,11.7,FALSE POSITIVE
2.90805147,2.812,103.1,0.97,8.3,CANDIDATE
1.78752921,5.315,62.9,5.86,16.0,FALSE POSITIVE
1.77555333,14.41,83.5,1.26,14.1,FALSE POSITIVE
5.462689263,3.2605,4184.6,36.25,82.6,FALSE POSITIVE
1.37347867,12.62,289.9,4.25,27.2,FALSE POSITIVE
1.00960235,7.847,31.9,1.94,12.5,FALSE POSITIVE
2.735152701,0.1046,283.3,3.27,4.7,FALSE POSITIVE
1.208524388,1.8478,4759.6,26.71,181.3,FALSE POSITIVE
34.6506368,10.287,502.5,12.35,21.6,FALSE POSITIVE
2.56271232,2.163,29.4,0.48,8.2,CANDIDATE
1.36293943,10.32,54.4,31.28,15.8,FALSE POSITIVE
15.08186,4.004,81.6,0.98,7.1,CANDIDATE
2.44693823,0.954,26.4,0.56,9.0,CANDIDATE
13.05609,3.498,170.8,1.3,10.8,CANDIDATE
0.85450941,3.723,13.7,0.35,9.0,FALSE POSITIVE
0.811390968,1.0114,139.9,14.74,19.2,FALSE POSITIVE
14.6494599,2.883,221.0,1.0,7.4,FALSE POSITIVE
5.40597608,2.79,461.0,31.78,23.5,FALSE POSITIVE
3.64049242,1.194,42.1,0.61,9.5,CANDIDATE
0.510804497,2.539,42.7,1.58,15.4,FALSE POSITIVE
0.645850521,1.2082,54.9,0.69,16.8,FALSE POSITIVE
18.84497113,4.9442,4143.4,5.35,79.8,FALSE POSITIVE
5.1581317,7.773,37.9,2.02,13.0,CANDIDATE
1.58826263,2.655,78.9,0.47,8.5,FALSE POSITIVE
0.79708975,3.301,19.3,0.54,9.8,FALSE POSITIVE
25.9136674,10.498,109.7,3.37,16.1,CANDIDATE
8.5412411,3.654,298.8,1.4,10.7,FALSE POSITIVE
6.96197304,2.806,151.3,0.97,8.8,CANDIDATE
7.8935324,3.444,47.6,0.78,8.3,CANDIDATE
2.25284817,3.069,60.0,8.61,8.8,FALSE POSITIVE
1.320499473,1.184,204.0,18.94,12.0,CANDIDATE
13.1538409,11.56,104.6,1.03,10.6,CANDIDATE
0.939740093,3.682,106.5,34.87,14.3,FALSE POSITIVE
36.0484798,5.763,127.6,1.24,8.5,CANDIDATE
4.2742605,2.687,263.8,1.88,11.4,CANDIDATE
27.556452,8.23,289.2,1.4,6.7,CANDIDATE
1.039370613,1.0713,743.6,12.6,182.9,FALSE POSITIVE
2.31169425,8.689,38.4,1.76,16.0,FALSE POSITIVE
0.52740121,4.807,1316.0,1.49,31.1,CANDIDATE
0.905678252,1.249,70.4,0.78,11.1,FALSE POSITIVE
0.905672916,1.0,110.4,0.76,12.1,FALSE POSITIVE
1.400903699,0.883,136.5,1.16,9.8,CANDIDATE
1.14073528,2.394,13.5,0.68,7.8,FALSE POSITIVE
3.31976683,4.523,48.0,0.7,8.5,FALSE POSITIVE
